,Word,Frequency,CD,Lemma Frequency,Token ID,Sentence ID,Lemma,Meaning,Lemma Count,Valid,POS
995,tandarts,2.802089257881733,2.513217600067939,2.82865989653532,4013,360,tandarts,dentist,4,True,N
996,Nico,,,,4016,360,Nico,Nico,1,True,N
997,kies,3.189209489582306,3.068556895072363,3.8801845528264334,4019,360,kies,molar,1,True,N
998,wortels,2.399673721481038,2.3010299956639813,2.7371926427047373,4023,360,wortel,root,1,True,N
999,vliegreis,0.8450980400142568,0.8450980400142568,1.1139433523068367,4026,361,vliegreis,flight,1,True,N
1000,jongetje,2.912753303671323,2.7489628612561616,4.300834519161612,4029,361,jongen,boy,3,True,N
1001,piloot,3.119585774961784,2.7151673578484576,3.2135177569963047,4033,361,piloot,pilot,3,True,N
1002,cockpit,2.357934847000454,2.0530784434834195,2.357934847000454,4036,361,cockpit,cockpit,1,True,N
1003,einde,3.693639026161548,3.4782778319196046,3.6946929263314843,4040,362,einde,end,4,True,N
1004,dag,4.569455844240683,3.8654001181793016,4.69742115739418,4043,362,dag,day,3,True,N
1005,telefoon,3.8364507137201547,3.504742636271688,3.859858520480993,4047,362,telefoon,telephone,2,True,N
1006,overdracht,2.1583624920952498,2.0293837776852097,2.164352855784437,4050,362,overdracht,transfer,1,True,N
1007,Oma,,,,4051,363,oma,grandma,7,True,N
1008,donderdag,3.0068937079479006,2.833147111912785,3.0073209529227447,4056,363,donderdag,Thursday,1,True,N
1009,kerk,3.541079767776629,3.1189257528257768,3.564073978977147,4059,363,kerk,church,3,True,N
1010,ochtendmis,0.0,0.0,0.0,4062,363,ochtendmis,morning mass,1,True,N
1011,bokser,2.450249108319361,2.0644579892269186,2.5854607295085006,4065,364,bokser,boxer,1,True,N
1012,kilo,3.095518042323151,2.8898617212581885,3.1189257528257768,4068,364,kilo,kilogram,1,True,N
1013,haak,2.7427251313046983,2.5599066250361124,2.9731278535996988,4072,364,haak,hook,1,True,N
1014,beroving,2.130333768495006,1.9912260756924949,2.2576785748691846,4075,365,beroving,robbing,1,True,N
1015,camera,3.424881636631067,3.0965624383741357,3.5524248457040857,4081,365,camera,camera,1,True,N
1016,ingang,2.8543060418010806,2.739572344450092,2.890979596989689,4084,365,ingang,entrance,1,True,N
1017,Midden,,,,4085,366,midden,middle,1,True,N
1018,stationshal,0.0,0.0,0.0,4088,366,stationshal,station hallway,1,True,N
1019,poster,2.214843848047698,2.103803720955957,2.513217600067939,4092,366,poster,poster,1,True,N
1020,lijst,3.4653828514484184,3.207095540419218,3.5100085129402347,4096,366,lijst,picture frame,1,True,N
1021,winst,2.975891136401793,2.808885867359812,2.9995654882259823,4098,367,winst,profit,1,True,N
1022,verkoper,2.6190933306267428,2.4424797690644486,2.7032913781186614,4101,367,verkoper,seller,2,True,N
1023,babbel,1.9084850188786497,1.8808135922807914,2.5477747053878224,4108,367,babbel,babble,2,True,N
1024,producten,2.285557309007774,2.214843848047698,2.787460474518415,4111,367,product,product,1,True,N
1025,basketballers,1.0,0.9542425094393249,1.6232492903979006,4113,368,basketballer,basketball player,1,True,N
1026,tribune,2.0718820073061255,1.9138138523837167,2.1789769472931693,4118,368,tribune,tribunal,1,True,N
1027,coach,3.143327129992046,2.4871383754771865,3.1835545336188615,4122,368,coach,trainer,1,True,N
1028,trainer,2.5514499979728753,2.1958996524092336,2.6074550232146687,4124,368,trainer,trainer,2,True,N
1029,Vader,,,,4125,369,vader,father,1,True,N
1030,hoofd,4.078601800355392,3.7209857441537393,4.094785467819558,4130,369,hoofd,head,2,True,N
1031,tafel,3.561935763313781,3.336859820916809,3.6044420662607233,4134,369,tafel,taable,2,True,N
1032,avondeten,2.617000341120899,2.526339277389844,2.617000341120899,4137,369,avondeten,"dinner, supper",2,True,N
1033,waarzegster,1.7853298350107671,1.591064607026499,1.7853298350107671,4139,370,waarzegster,soothsayer,1,True,N
1034,tante,3.435525851498655,3.016197353512439,3.459844642388208,4143,370,tante,aunt,5,True,N
1035,toekomst,3.6555225962534177,3.386320573894046,3.656194062179186,4145,370,toekomst,future,3,True,N
1036,glazen,2.8457180179666586,2.7489628612561616,3.5081255360831993,4148,370,glas,blass,1,True,N
1037,bol,2.6324572921847245,2.436162647040756,2.8195439355418688,4149,370,bol,ball,2,True,N
1038,atleet,2.0530784434834195,1.968482948553935,2.0530784434834195,4151,371,atleet,athlete,1,True,N
1039,gebruik,3.663135314957754,3.4879863311293935,4.3319533952912,4156,371,gebruik,use,1,True,N
1040,doping,1.3424226808222062,1.0791812460476249,1.3424226808222062,4159,371,doping,doping,1,True,N
1041,wedstrijd,3.501196242027089,3.0472748673841794,3.5626496722119168,4163,371,wedstrijd,"race, competition",3,True,N
1042,schat,4.062431553162612,3.583425500406507,4.26394363421885,4165,372,schat,treasure,1,True,N
1043,zeebodem,1.806179973983887,1.5440680443502757,1.8129133566428555,4169,372,zeebodem,bottom of the sea,1,True,N
1044,duikers,2.0,1.7853298350107671,2.3283796034387376,4176,372,duiker,underwater diver,2,True,N
1045,Duitsland,,,,4178,372,Duitsland,Germany,1,True,N
1046,dader,3.1215598441875008,2.8260748027008264,3.2132520521963968,4181,374,dader,"doer, perpetrator",3,True,N
1047,goudvoorraad,0.7781512503836436,0.6020599913279624,0.7781512503836436,4184,374,goudvoorraad,"gold stock, stash",1,True,N
1048,kluis,3.1889284837608534,2.7299742856995555,3.265996370495079,4187,374,kluis,safe,1,True,N
1049,grond,3.683137131483007,3.449478399187365,3.696705780933917,4190,374,grond,"ground, dirt",2,True,N
1050,avondeten,2.617000341120899,2.526339277389844,2.617000341120899,4192,376,avondeten,"dinner, supper",2,True,N
1051,gezin,3.543074235033532,3.246252312299322,3.587037117743456,4195,376,gezin,immediate family,1,True,N
1052,pasta,2.413299764081252,2.271841606536499,2.423245873936808,4197,376,pasta,pasta,2,True,N
1053,saus,2.621176281775035,2.482873583608754,2.6532125137753435,4201,376,saus,sauce,2,True,N
1054,aanleiding,2.164352855784437,2.100370545117563,2.173186268412274,4203,377,aanleiding,"reason, cause",2,True,N
1055,melding,2.326335860928751,2.225309281725863,2.4712917110589387,4206,377,melding,report,1,True,N
1056,politie,4.180068500901219,3.6094876898532853,4.180068500901219,4210,377,politie,police,6,True,N
1057,tip,2.851869600729766,2.725094521081469,2.986323777050765,4213,377,tip,tip,1,True,N
1058,dader,3.1215598441875008,2.8260748027008264,3.2132520521963968,4216,377,dader,"doer, perpetrator",3,True,N
1059,Bram,,,,4217,378,bram,,1,False,N
1060,grond,3.683137131483007,3.449478399187365,3.696705780933917,4222,378,grond,"ground, dirt",2,True,N
1061,blunder,2.0827853703164503,2.041392685158225,2.27415784926368,4227,378,blunder,blunder,1,True,N
1062,gistermiddag,1.662757831681574,1.6232492903979006,1.662757831681574,4229,378,gistermiddag,yesterday noon,1,True,N
1063,Ivo,,,,4230,379,Ivo,Ivo,1,True,N
1064,werk,4.473428573603286,3.839100782707153,4.796345331664737,4234,379,werk,"task, job",3,True,N
1065,berisping,1.4313637641589874,1.414973347970818,1.4313637641589874,4237,379,berisping,reprimand,1,True,N
1066,baas,3.864036182725775,3.5067755366066433,3.88394519503428,4240,379,baas,boss,1,True,N
1067,Ria,,,,4245,380,Ria,Ria,1,True,N
1068,avonduren,0.6989700043360189,0.6020599913279624,0.6989700043360189,4249,380,avonduur,evening hour,1,True,N
1069,vriendin,3.880356199419236,3.534660575828444,3.951531790542348,4255,380,vriendin,female friend,3,True,N
1070,weer,4.696513650009151,3.886659897861203,4.696513650009151,4258,381,weer,weather,2,True,N
1071,terras,2.146128035678238,2.03342375548695,2.1818435879447726,4267,381,terras,terrace,4,True,N
1072,huis,4.554004321011903,3.841296887490282,4.57103299576904,4270,381,huis,house,5,True,N
1073,dineetje,1.7993405494535817,1.7481880270062005,3.064832219738574,4274,382,diner,diner,2,True,N
1074,Inge,,,,4276,382,Inge,Inge,1,True,N
1075,wijn,3.4220971631317103,3.137986732723532,3.440594261839831,4278,382,wijn,wine,3,True,N
1076,karaf,0.9030899869919435,0.7781512503836436,0.9030899869919435,4282,382,karaf,carafe,1,True,N
1077,kristal,2.3283796034387376,2.0293837776852097,2.53655844257153,4284,382,kristal,crystal,1,True,N
1078,vaas,2.3010299956639813,2.123851640967086,2.359835482339888,4291,383,vaas,vase,1,True,N
1079,kinderen,4.316997170689212,3.706888394981618,4.559643336466725,4294,383,kind,child,4,True,N
1080,berouw,2.403120521175818,2.2355284469075487,2.403120521175818,4296,383,berouw,remorse,1,True,N
1081,oma,3.503245771465113,3.0580462303952816,3.5269850685599957,4299,383,oma,grandma,7,True,N
1082,jaren,3.8657552240714517,3.594613509160098,4.61014892761954,4301,384,jaar,year,7,True,N
1083,Luuk,,,,4309,384,Luuk,Luuk,1,True,N
1084,bedrijf,3.506369717095504,3.1646502159342966,3.6181527333785195,4312,384,bedrijf,company,4,True,N
1085,Eindhoven,,,,4314,384,eindhoven,Eindhoven,1,True,N
1086,voorzitter,2.920123326290724,2.5888317255942073,2.9258275746247424,4316,385,voorzitter,chairperson,1,True,N
1087,bestuur,2.7363965022766426,2.5403294747908736,3.101403350555331,4321,385,bestuur,management,3,True,N
1088,wangedrag,1.8260748027008264,1.7481880270062005,1.8260748027008264,4324,385,wangedrag,misconduct,1,True,N
1089,wind,3.344785122632661,3.1264561134318045,3.4360035356698964,4327,386,wind,wind,1,True,N
1090,bladeren,2.44870631990508,2.3201462861110542,3.0178677189635055,4331,386,blad,leaf,1,True,N
1091,zwembad,3.0056094453602804,2.7730546933642626,3.03382569395331,4334,386,zwembad,swimming pool,2,True,N
1092,inspanning,2.1903316981702914,2.123851640967086,2.4800069429571505,4337,387,inspanning,effort,1,True,N
1093,arbeider,2.1398790864012365,2.0253058652647704,2.6875289612146345,4340,387,arbeider,worker,2,True,N
1094,project,3.123524980942732,2.8680563618230415,3.1690863574870227,4344,387,project,project,2,True,N
1095,afloop,2.5327543789924976,2.4712917110589387,2.5327543789924976,4348,388,afloop,"ending, result",1,True,N
1096,feest,3.633165353683903,3.2960066693136723,3.9188687433809846,4352,388,feest,party,4,True,N
1097,dames,3.761927838420529,3.448087666692341,3.9708580569965024,4356,388,dame,lady,3,True,N
1098,taxi,3.3469394626989906,3.0622058088197126,3.371437317404101,4358,388,taxi,taxi,1,True,N
1099,werknemers,2.561101383649056,2.4456042032735974,2.803457115648414,4362,389,werknemer,employee,2,True,N
1100,directeur,3.199480914862356,2.8937617620579434,3.216957207361097,4366,389,directeur,director,5,True,N
1101,contact,3.607025878434786,3.3681008517093516,3.6481647785740012,4368,389,contact,contact,1,True,N
1102,toekomst,3.6555225962534177,3.386320573894046,3.656194062179186,4372,390,toekomst,future,3,True,N
1103,mensen,4.677962636542057,3.878004470268025,4.732530460643271,4375,390,mens,human,6,True,N
1104,schotel,2.3820170425748683,2.1522883443830563,2.509202522331103,4379,390,schotel,"dish, saucer",1,True,N
1105,aanleiding,2.164352855784437,2.100370545117563,2.173186268412274,4381,391,aanleiding,"reason, cause",2,True,N
1106,toespraak,2.7323937598229686,2.515873843711679,2.81424759573192,4385,391,toespraak,speech,1,True,N
1107,vandalisme,1.9242792860618816,1.8864907251724818,1.9294189257142926,4388,391,varken,pig,2,True,N
1108,studenten,2.9867717342662448,2.74350976472843,3.2586372827240764,4391,391,student,student,2,True,N
1109,commentaar,2.7993405494535817,2.661812685537261,2.815577748324267,4392,391,commentaar,commentary,1,True,N
1110,trommels,1.6532125137753437,1.5563025007672873,2.1072099696478683,4398,392,trommel,drum,1,True,N
1111,leerlingen,2.787460474518415,2.5327543789924976,3.072249897613515,4401,392,leerling,"pupil, student",3,True,N
1112,school,4.033383541173119,3.540454613671412,4.052386095389375,4403,392,school,school,2,True,N
1113,gasten,3.3647385550553985,3.1684974835230326,3.679609571779756,4405,393,gast,guest,2,True,N
1114,bediende,2.6875289612146345,2.482873583608754,3.1156105116742996,4410,393,bediende,servant,1,True,N
1115,training,2.951823035315912,2.7641761323903307,2.972665592266111,4418,394,training,training,2,True,N
1116,soldaten,3.3546845539547285,2.9872192299080047,3.6599162000698504,4421,394,soldaat,soldier,1,True,N
1117,touwen,2.4409090820652177,2.2405492482826,3.153814864344529,4424,394,touw,rope,1,True,N
1118,pauze,3.0751818546186915,2.9508514588885464,3.089198366805149,4429,395,pauze,pause,1,True,N
1119,scholieren,1.6901960800285136,1.591064607026499,2.0293837776852097,4432,395,scholier,student,3,True,N
1120,kantine,2.296665190261531,2.187520720836463,2.3096301674258988,4438,395,kantine,mess hall,1,True,N
1121,einde,3.693639026161548,3.4782778319196046,3.6946929263314843,4441,396,einde,end,4,True,N
1122,schooljaar,1.8750612633917,1.8195439355418688,1.8920946026904804,4444,396,schooljaar,school year,1,True,N
1123,dochters,2.92272545799326,2.745855195173729,4.030275802889288,4448,396,dochter,daughter,5,True,N
1124,oma,3.503245771465113,3.0580462303952816,3.5269850685599957,4451,396,oma,grandma,7,True,N
1125,hand,3.9416108021536336,3.6316466629584196,4.262617181538574,4455,397,hand,hand,2,True,N
1126,dropje,0.9030899869919435,0.9030899869919435,1.0413926851582251,4458,397,dropje,a piece of liquorice,1,True,N
1127,zusjes,2.290034611362518,2.1583624920952498,3.767971721381619,4461,397,zus,sister,2,True,N
1128,school,4.033383541173119,3.540454613671412,4.052386095389375,4463,397,school,school,2,True,N
1129,boerderij,3.111598524880394,2.7715874808812555,3.1482940974347455,4467,398,boerderij,farm,1,True,N
1130,achtertuin,2.436162647040756,2.3483048630481607,2.4533183400470375,4470,398,achtertuin,backyard,1,True,N
1131,kennissen,2.173186268412274,2.130333768495006,3.416141031168329,4473,398,kennis,"acquaintance, friend",1,True,N
1132,schoonzus,1.968482948553935,1.8750612633917,2.03342375548695,4476,398,schoonzus,sister-in-law,1,True,N
1133,lekkages,0.47712125471966244,0.47712125471966244,1.7403626894942439,4479,399,lekkage,leakage,1,True,N
1134,kerk,3.541079767776629,3.1189257528257768,3.564073978977147,4483,399,kerk,church,3,True,N
1135,dominee,2.9876662649262746,2.4265112613645754,2.9943171526696366,4489,399,dominee,"minister, pastor",2,True,N
1136,loodgieter,2.383815365980431,2.146128035678238,2.459392487759231,4491,399,loodgieter,plumber,1,True,N
1137,resultaten,2.8254261177678233,2.7126497016272113,3.168202746842631,4495,400,resultaat,result,2,True,N
1138,onderzoek,3.681693392004564,3.3805730030668872,3.8910912264677235,4498,400,onderzoek,research,1,True,N
1139,publicatie,1.724275869600789,1.6532125137753437,1.8512583487190752,4503,400,publicatie,publication,1,True,N
1140,reis,3.5968169359155904,3.356599435724971,3.8138477542288545,4507,401,reis,travel,1,True,N
1141,jungle,2.890979596989689,2.5211380837040362,2.8987251815894934,4510,401,jungle,jungle,1,True,N
1142,toeristen,2.5998830720736876,2.4771212547196626,2.7551122663950713,4514,401,toerist,tourist,5,True,N
1143,groep,3.514282047860378,3.2624510897304293,3.589726256254237,4516,401,groep,group,1,True,N
1144,apen,2.7965743332104296,2.494154594018443,3.3153404766272883,4517,401,aap,monkey,1,True,N
1145,beest,3.3613500243522663,3.0806264869218056,3.5146805441249818,4524,402,beest,animal,1,True,N
1146,moeders,3.160168292958512,3.024895960107485,4.477555332198981,4527,402,moeder,mother,6,True,N
1147,zaal,2.82865989653532,2.670245853074124,2.8744818176994666,4533,403,zaal,"room, hall",1,True,N
1148,hotel,3.5888317255942073,3.2219355998280053,3.6225248624035684,4536,403,hotel,hotel,1,True,N
1149,buren,3.119915410257991,2.965201701025912,3.162564406523019,4540,403,buur,neighbour,3,True,N
1150,verjaardag,3.3529539117100877,3.0755469613925306,3.371806458507416,4542,403,verjaardag,birthday,3,True,N
1151,tocht,2.6201360549737576,2.4913616938342726,2.656098202012832,4546,404,tocht,"march, trip",1,True,N
1152,bergen,3.1746411926604483,2.9429995933660407,3.467608105583633,4549,404,berg,mountain,2,True,N
1153,wandelaars,1.2787536009528289,1.146128035678238,1.6334684555795864,4552,404,wandelaar,hiker,1,True,N
1154,camping,1.8260748027008264,1.505149978319906,1.863322860120456,4554,404,camping,campsite,1,True,N
1155,organisatie,2.92272545799326,2.7299742856995555,2.9628426812012423,4559,405,organisatie,organization,1,True,N
1156,bezoekers,2.639486489268586,2.469822015978163,2.801403710017355,4563,405,bezoeker,visitor,5,True,N
1157,getale,1.0,1.0,2.813580988568192,4566,405,getal,number,3,True,N
1158,dictator,2.0569048513364727,1.954242509439325,2.155336037465062,4570,406,dictator,dictator,1,True,N
1159,burgers,3.0595634179012676,2.8830933585756897,3.2844307338445193,4574,406,burger,citizen,2,True,N
1160,protest,2.6532125137753435,2.3364597338485296,2.694605198933569,4577,406,protest,protest,3,True,N
1161,drogist,1.662757831681574,1.6334684555795864,1.662757831681574,4581,407,drogist,pharmacist,1,True,N
1162,klanten,3.218535505216528,3.0354297381845483,3.505421327583281,4585,407,klant,customer,3,True,N
1163,jongeren,2.6085260335771943,2.484299839346786,3.9352552817840474,4590,408,jongere,adolescent,1,True,N
1164,plezier,3.738384123512156,3.514414920580369,3.748265572668741,4594,408,plezier,"fun, leisure",1,True,N
1165,woonplaats,1.8808135922807914,1.8129133566428555,1.8920946026904804,4597,408,woonplaats,habitats,1,True,N
1166,bediende,2.6875289612146345,2.482873583608754,3.1156105116742996,7,1,bedienen,to serve,1,True,V
1167,wegliep,2.1172712956557644,2.0791812460476247,3.228913405994688,8,1,weglopen,to run away,1,True,V
1168,gingen,3.654850090561394,3.455606112581867,5.574420221358287,9,1,gaan,to go,15,True,V
1169,betaalde,2.884795363948981,2.7745169657285498,4.225567713439471,20,2,betalen,to pay,3,True,V
1170,lachte,2.733999286538387,2.6532125137753435,3.8555191556678,21,2,lachen,to laugh,4,True,V
1171,viel,3.5746099413401873,3.413467412985825,4.3163687904089905,22,2,omvallen,to fall over,2,True,V
1172,om,5.285735040842705,3.9057958803678687,5.285735040842705,25,2,omvallen,to fall over,2,True,V
1173,strafte,1.6127838567197355,1.5797835966168101,3.0433622780211294,32,3,straffen,to punish,1,True,V
1174,was,5.36530262140015,3.905957699092427,6.276873384593224,33,3,zijn,to be,97,True,V
1175,smeekte,2.507855871695831,2.4456042032735974,3.358315640082196,42,4,smeken,"to beg, implore, urge",1,True,V
1176,was,5.36530262140015,3.905957699092427,6.276873384593224,43,4,zijn,to be,97,True,V
1177,kreeg,3.8710472613054994,3.6121478383264867,4.819912271587856,49,5,krijgen,to get,20,True,V
1178,behandelde,2.404833716619938,2.367355921026019,3.5748411950633847,56,5,behandelen,to treat,5,True,V
1179,kreeg,3.8710472613054994,3.6121478383264867,4.819912271587856,61,6,krijgen,to get,20,True,V
1180,behandelde,2.404833716619938,2.367355921026019,3.5748411950633847,68,6,behandelen,to treat,5,True,V
1181,kreeg,3.8710472613054994,3.6121478383264867,4.819912271587856,73,7,krijgen,to get,20,True,V
1182,behandelde,2.404833716619938,2.367355921026019,3.5748411950633847,80,7,behandelen,to treat,5,True,V
1183,ontvlucht,1.7781512503836436,1.7481880270062005,2.367355921026019,88,8,ontvluchten,to flee,1,True,V
1184,was,5.36530262140015,3.905957699092427,6.276873384593224,89,8,zijn,to be,97,True,V
1185,is,5.976610385885594,3.906712056942964,6.276831601248094,90,8,zijn,to be,97,True,V
1186,ingerend,0.0,0.0,0.0,94,8,inrennen,to run in,1,True,V
1187,rondleiden,2.1072099696478683,2.089905111439398,2.1931245983544616,103,9,rondleiden,to show around,2,True,V
1188,zijn,5.5421354833834,3.9064427938170323,6.291130766960268,104,9,zijn,to be,97,True,V
1189,had,4.964273776366518,3.9011857801371503,5.9270797094445795,107,10,hebben,to have,64,True,V
1190,krijgt,4.152104800892868,3.760874638052189,4.81990569689715,119,11,krijgen,"to get, receive",20,True,V
1191,beledigde,1.968482948553935,1.9294189257142926,3.2027606873931997,126,11,beledigen,to offend,1,True,V
1192,verschoonde,0.9542425094393249,0.9542425094393249,2.2405492482826,135,12,verschonen,to change,1,True,V
1193,trok,3.06595298031387,2.984077033902831,4.080410007155637,136,12,aantrekken,to put on,2,True,V
1194,aan,5.224939456981016,3.9057958803678687,5.224939456981016,140,12,aantrekken,to put on,2,True,V
1195,adviseert,1.6434526764861874,1.5797835966168101,2.621176281775035,150,13,adviseren,to recommend,2,True,V
1196,heeft,5.203919074994566,3.9048777669634047,5.927074058772405,151,13,hebben,to have,64,True,V
1197,raadpleegde,0.0,0.0,2.2329961103921536,165,14,raadplegen,to consult,2,True,V
1198,moest,4.308158740359688,3.8210547550468883,5.4376047168290516,166,14,moeten,to be necessary,9,True,V
1199,huilen,3.377306251068199,3.189770956346874,3.668106237932731,167,14,huilen,to cry,5,True,V
1200,behandelde,2.404833716619938,2.367355921026019,3.5748411950633847,174,15,behandelen,to treat,5,True,V
1201,heeft,5.203919074994566,3.9048777669634047,5.927074058772405,175,15,hebben,to have,64,True,V
1202,heeft,5.203919074994566,3.9048777669634047,5.927074058772405,180,16,hebben,to have,64,True,V
1203,treitert,1.2041199826559248,1.1139433523068367,2.0569048513364727,186,16,treiteren,"to bully, annoy",1,True,V
1204,gelegd,2.905256048748451,2.8506462351830666,4.004149341900059,192,16,leggen,to lay,1,True,V
1205,springt,2.7041505168397992,2.622214022966295,3.6339731557896737,198,17,springen,"to jump, leap",2,True,V
1206,heeft,5.203919074994566,3.9048777669634047,5.927074058772405,201,17,hebben,to have,64,True,V
1207,bezeerd,2.326335860928751,2.292256071356476,2.578639209968072,204,17,bezeren,to hurt,1,True,V
1208,arresteert,2.0718820073061255,2.0453229787866576,3.6127838567197355,211,18,arresteren,to arrest,4,True,V
1209,gaat,4.995990381162591,3.9023836844324715,5.574487326922207,212,18,gaan,to go,15,True,V
1210,bekogelt,0.3010299956639812,0.3010299956639812,1.6901960800285136,222,19,bekogelen,to pelt,1,True,V
1211,gaat,4.995990381162591,3.9023836844324715,5.574487326922207,223,19,gaan,to go,15,True,V
1212,interviewt,1.2787536009528289,1.2787536009528289,2.525044807036845,232,20,interviewen,to interview,2,True,V
1213,wil,5.240177193110925,3.904336792202495,5.46542449412823,233,20,willen,to want,10,True,V
1214,weten,4.630783708295158,3.8849085941626074,5.417742316327791,235,20,weten,to know,4,True,V
1215,wast,2.2329961103921536,2.2013971243204513,3.2671717284030137,244,21,wassen,to wash,1,True,V
1216,is,5.976610385885594,3.906712056942964,6.276831601248094,245,21,zijn,to be,97,True,V
1217,instrueert,0.3010299956639812,0.3010299956639812,1.7323937598229686,256,22,instrueren,to instruct,1,True,V
1218,is,5.976610385885594,3.906712056942964,6.276831601248094,257,22,zijn,to be,97,True,V
1219,doopt,1.0,0.9542425094393249,2.4955443375464483,265,23,dopen,to baptize,2,True,V
1220,begint,3.7350397050337207,3.540454613671412,4.4319745637086605,266,23,beginnen ,to begin,1,True,V
1221,spreken,4.090046322457356,3.708845638048179,4.444794010276232,268,23,spreken,to speak,2,True,V
1222,doopt,1.0,0.9542425094393249,2.4955443375464483,275,24,dopen,to baptize,2,True,V
1223,houdt,4.1749025621783264,3.7729081949712717,5.0274637734765735,276,24,houden,to keep,8,True,V
1224,wil,5.240177193110925,3.904336792202495,5.46542449412823,287,25,willen,to want,10,True,V
1225,is,5.976610385885594,3.906712056942964,6.276831601248094,288,25,zijn,to be,97,True,V
1226,slikte,2.037426497940624,1.9395192526186185,2.9434945159061026,300,26,slikken,to swallow,1,True,V
1227,opspoort,1.6020599913279623,1.5797835966168101,2.821513528404773,305,27,opsporen,"to trace, identify",2,True,V
1228,krijgt,4.152104800892868,3.760874638052189,4.81990569689715,306,27,krijgen,"to get, receive",20,True,V
1229,opspoort,1.6020599913279623,1.5797835966168101,2.821513528404773,319,28,opsporen,"to trace, identify",2,True,V
1230,krijgt,4.152104800892868,3.760874638052189,4.81990569689715,320,28,krijgen,"to get, receive",20,True,V
1231,afschudt,0.47712125471966244,0.47712125471966244,2.146128035678238,329,29,afschudden,to shake off,1,True,V
1232,krijgt,4.152104800892868,3.760874638052189,4.81990569689715,330,29,krijgen,"to get, receive",20,True,V
1233,is,5.976610385885594,3.906712056942964,6.276831601248094,336,30,zijn,to be,97,True,V
1234,overtuigt,1.9084850188786497,1.8976270912904414,3.443262987458695,343,30,overtuigen,to convince,2,True,V
1235,opstelde,0.9542425094393249,0.9542425094393249,2.7427251313046983,351,31,opstellen,"to arrange, line up",1,True,V
1236,had,4.964273776366518,3.9011857801371503,5.9270797094445795,352,31,hebben,to have,64,True,V
1237,gemist,3.5129510799724906,3.36679638328673,4.062431553162612,356,31,missen,to miss,1,True,V
1238,wist,4.414906528295034,3.8483123036272846,5.415757710035791,358,32,weten,to know,4,True,V
1239,ontstond,2.143014800254095,2.113943352306837,2.9334872878487053,363,32,ontstaan,to arise,1,True,V
1240,zou,5.039913567993263,3.9024924211586036,5.417823636336104,367,32,zullen,aux.,1,True,V
1241,eisen,2.965201701025912,2.847572659142112,3.302114376956201,368,32,eisen,to claim,1,True,V
1242,beschrijft,2.1760912590556813,2.143014800254095,2.996949248495381,375,33,beschrijven,to write on,1,True,V
1243,is,5.976610385885594,3.906712056942964,6.276831601248094,376,33,zijn,to be,97,True,V
1244,is,5.976610385885594,3.906712056942964,6.276831601248094,386,34,zijn,to be,97,True,V
1245,signaleert,1.0,0.9030899869919435,2.3242824552976926,395,35,signaleren,to signal,2,True,V
1246,is,5.976610385885594,3.906712056942964,6.276831601248094,396,35,zijn,to be,97,True,V
1247,is,5.976610385885594,3.906712056942964,6.276831601248094,401,36,zijn,to be,97,True,V
1248,kopen,3.756864224060549,3.49220145139254,4.1101181270103275,408,36,kopen,to buy,5,True,V
1249,had,4.964273776366518,3.9011857801371503,5.9270797094445795,412,37,hebben,to have,64,True,V
1250,matste,,,,419,37,,,6,False,V
1251,opvangt,1.5185139398778875,1.4913616938342726,2.61066016308988,428,38,opvangen,to catch,1,True,V
1252,heeft,5.203919074994566,3.9048777669634047,5.927074058772405,429,38,hebben,to have,64,True,V
1253,gaf,3.9229848157088827,3.638189640190837,4.9525938907097435,435,39,geven,to give,5,True,V
1254,inhuurde,1.7853298350107671,1.724275869600789,2.9872192299080047,442,39,inhuren,to hire,1,True,V
1255,betoverde,1.8195439355418688,1.6127838567197355,2.690196080028514,452,40,betoveren,to enchant,1,True,V
1256,tekent,2.5888317255942073,2.496929648073215,3.6313422864839326,462,41,tekenen,"to draw, sign",1,True,V
1257,kookt,2.4983105537896004,2.4471580313422194,3.4211101297934343,474,42,koken,"to cook, boil",1,True,V
1258,heeft,5.203919074994566,3.9048777669634047,5.927074058772405,475,42,hebben,to have,64,True,V
1259,weeft,0.9542425094393249,0.9030899869919435,1.8512583487190752,486,43,weven,to weave,1,True,V
1260,is,5.976610385885594,3.906712056942964,6.276831601248094,487,43,zijn,to be,97,True,V
1261,doodde,2.975431808509263,2.829303772831025,4.095134466939837,495,44,doden,to kill,1,True,V
1262,is,5.976610385885594,3.906712056942964,6.276831601248094,496,44,zijn,to be,97,True,V
1263,veroordeeld,2.951823035315912,2.814913181275074,3.2412973871099933,499,44,veroordelen,to condemn,2,True,V
1264,geweest,4.356790460351716,3.836260802858487,6.276836652195721,500,44,zijn,to be,97,True,V
1265,streelde,1.5797835966168101,1.4771212547196624,2.5118833609788744,507,45,strelen,"to pet, caress",1,True,V
1266,was,5.36530262140015,3.905957699092427,6.276873384593224,508,45,zijn,to be,97,True,V
1267,geworden,3.808481056565951,3.585686278452497,3.808481056565951,511,45,werden,to become,2,True,V
1268,bijstond,1.0413926851582251,1.0413926851582251,2.4533183400470375,518,46,bijstaan,to assist,1,True,V
1269,was,5.36530262140015,3.905957699092427,6.276873384593224,519,46,zijn,to be,97,True,V
1270,alarmeren,1.6334684555795864,1.6020599913279623,2.113943352306837,529,47,alarmeren,to alarm,2,True,V
1271,zijn,5.5421354833834,3.9064427938170323,6.291130766960268,530,47,zijn,to be,97,True,V
